Seed,Time,Episode,Reward
6,34.93383598327637,600,-31.79185138934433
8,34.93809485435486,600,-31.179989838038477
5,35.15266156196594,600,-32.06416261741892
1,35.305264472961426,700,-32.50553352484723
7,35.46495246887207,600,-32.77531222273936
3,37.5805139541626,700,-31.529210700668475
9,37.6368510723114,700,-31.241872227572188
0,38.02131676673889,700,-29.046731271818675
4,38.05177116394043,700,-31.603750583496247
8,38.18922567367554,700,-32.28502633437428
5,39.65181565284729,700,-31.962536350596054
2,39.674325942993164,800,-32.12850447467764
1,40.00788068771362,800,-31.73859434035304
6,41.10052990913391,700,-31.705992364136673
7,41.611918687820435,700,-32.16552547034489
3,42.90346145629883,800,-31.21596871567171
8,43.375930309295654,800,-30.485892865693657
4,43.47708225250244,800,-30.887357681771526
9,43.618470191955566,800,-30.807046250958464
0,44.02734994888306,800,-32.61548322553199
1,44.45949339866638,900,-30.652301188315786
2,45.16150116920471,900,-32.49932578461555
5,45.7382915019989,800,-31.237996397289443
6,46.04385232925415,800,-32.064793665555925
7,47.04738807678223,800,-27.95828967792073
0,47.43608117103577,900,-31.992730536711466
3,48.8824896812439,900,-32.143394640878505
4,49.08195734024048,900,-31.86312439438451
8,49.15576243400574,900,-32.993496577451346
9,49.73111033439636,900,-30.647715603452987
1,50.479416847229004,1000,-30.09803738931192
6,50.543721199035645,900,-31.527232947384817
2,50.768189668655396,1000,-31.616679313993906
5,51.96659970283508,900,-31.145772643815405
7,52.79010581970215,900,-32.22678968521964
3,52.875964879989624,1000,-32.15461392518362
1,53.32144045829773,1100,-30.194177096786067
0,53.36937689781189,1000,-32.01265180078617
4,54.923346519470215,1000,-32.458526884761945
9,54.92407751083374,1000,-29.515694057828334
8,54.98718762397766,1000,-31.318880624345308
2,55.91026020050049,1100,-30.92446137848093
5,57.349101305007935,1000,-29.13686191198783
6,57.38759136199951,1000,-32.14488151415393
3,58.69257926940918,1100,-30.23606152811086
0,58.80761742591858,1100,-32.08107667572635
8,58.865272760391235,1100,-31.92970751629466
7,58.91412425041199,1000,-29.783500082684153
1,58.91778779029846,1200,-30.862974165971224
4,60.2280695438385,1100,-32.41407321321662
9,60.7117919921875,1100,-31.370139105491276
2,61.90314745903015,1200,-30.435179736145443
5,62.74228882789612,1100,-29.64313256817249
1,62.94553732872009,1300,-32.451286786841436
6,63.047104835510254,1100,-30.631383652497853
0,64.23065304756165,1200,-30.44590938714886
8,64.4458429813385,1200,-32.13743742323236
3,64.91007709503174,1200,-32.003418201619496
7,64.9598777294159,1100,-31.979281226479273
9,65.31286144256592,1200,-32.109463289700756
4,65.36928296089172,1200,-31.26288055466995
5,67.24891901016235,1200,-30.98221459412667
1,67.69664430618286,1400,-32.37769500378556
0,68.78430509567261,1300,-29.188007948006533
2,68.91389036178589,1300,-31.927339328615655
8,69.32754492759705,1300,-31.96324290902028
4,69.71164751052856,1300,-32.29372134397323
9,69.71770930290222,1300,-32.55307768285889
6,70.27770161628723,1200,-31.333561401283017
5,71.84856271743774,1300,-32.34432861428285
3,72.14584469795227,1300,-31.348318767449385
7,72.31240963935852,1200,-31.63693496373611
1,72.32971930503845,1500,-32.105256695883305
0,73.08899140357971,1400,-33.00086941908101
9,73.98203873634338,1400,-30.124994755422275
4,74.67773365974426,1400,-29.691384154908544
8,74.72517395019531,1400,-31.447730517295877
2,75.18283200263977,1400,-31.403446986899233
6,75.68324780464172,1300,-29.58303113749158
5,77.09124636650085,1400,-31.831136296398462
7,77.70045351982117,1300,-31.784021468986268
1,77.87704467773438,1600,-31.73030786829949
3,77.99072813987732,1400,-31.062669211639722
8,78.8202497959137,1500,-30.66035585454164
0,79.00017309188843,1500,-31.037573464552043
9,80.20865058898926,1500,-30.002016028487947
4,80.57307505607605,1500,-31.031890452652686
6,80.95401167869568,1400,-32.85836854713207
2,81.0191400051117,1500,-31.871402649086495
1,82.37828779220581,1700,-32.41866049240954
7,82.49105739593506,1400,-32.12242762594851
5,82.99553608894348,1500,-32.98096085447631
8,83.68187665939331,1600,-27.56061192927023
3,83.98456931114197,1500,-29.20451504311944
0,85.0827898979187,1600,-32.40594510113706
6,85.4478268623352,1500,-31.709873356448146
1,85.9190788269043,1800,-31.67635012787775
9,86.13865780830383,1600,-32.50558173870204
3,87.20600748062134,1600,-32.671773054479914
4,87.29703831672668,1600,-30.892621858696785
2,87.78938913345337,1600,-31.44567854178769
7,88.50405097007751,1500,-30.467415694196575
8,88.82138466835022,1700,-32.08718759976344
5,89.32940649986267,1600,-31.343942041408415
6,90.9236319065094,1600,-30.867760897590923
1,90.9538209438324,1900,-32.037066492344984
0,91.26422834396362,1700,-30.522841845909156
9,91.76712012290955,1700,-31.330008680616434
5,92.34639620780945,1700,-31.539785055993686
3,92.64967083930969,1700,-31.020015753303916
4,93.05070495605469,1700,-32.21461570948303
7,93.84742188453674,1600,-32.702105396636334
2,94.05424761772156,1700,-32.19729575930241
8,94.88123774528503,1800,-30.829575423272427
6,95.20470356941223,1700,-32.05889806641803
1,96.50235867500305,2000,-32.989867397719756
5,97.36737132072449,1800,-31.286780398392917
0,97.4463746547699,1800,-30.958022187607718
4,97.84983325004578,1800,-31.92008383205807
9,97.91067838668823,1800,-30.592393572162784
3,98.36969304084778,1800,-30.00824920725193
7,99.16833305358887,1700,-28.848362064788716
2,99.45241212844849,1800,-31.280138058923125
8,100.40374660491943,1900,-32.82378006131792
6,100.99338150024414,1800,-31.319838394695612
1,102.45259761810303,2100,-29.17426973977381
0,102.55010795593262,1900,-31.77851140525437
5,102.71499729156494,1900,-31.64141453668549
9,102.79136872291565,1900,-30.946330972593667
4,103.85115432739258,1900,-30.42572811521333
3,104.18041133880615,1900,-30.275251633028308
8,104.2218885421753,2000,-32.718377352829606
6,104.92146372795105,1900,-33.12364798793215
7,105.40821743011475,1800,-32.74155912594798
2,105.90132451057434,1900,-29.072777834685414
0,106.702476978302,2000,-30.17134167466903
5,107.58661818504333,2000,-32.22395313507514
3,108.11762046813965,2000,-29.838586101035506
4,108.71198034286499,2000,-33.17737299087142
1,109.14535355567932,2200,-30.350994130060847
9,109.27454543113708,2000,-31.009441082289506
6,109.91766881942749,2000,-31.419719161630724
8,110.71713590621948,2100,-31.726986520513087
7,111.89178800582886,1900,-31.40952756549414
2,112.26861000061035,2000,-31.33077589548923
4,112.40173745155334,2100,-28.758950373989265
0,112.44381618499756,2100,-33.231450793845
3,112.78250741958618,2100,-30.75918536154374
5,113.3420991897583,2100,-31.504073252434704
9,114.28778576850891,2100,-32.2246696878709
7,115.34901785850525,2000,-31.55183546125184
2,115.37545943260193,2100,-32.81599133947305
1,115.49143409729004,2300,-32.00941203104558
6,116.46928906440735,2100,-31.91896632653355
8,117.04714131355286,2200,-31.150568856342726
0,118.37747097015381,2200,-32.59197470122078
4,118.43070101737976,2200,-27.59141572527605
5,118.86897802352905,2200,-31.072094839755735
3,118.98654985427856,2200,-31.73982434626022
9,120.16166138648987,2200,-30.762207484162456
2,120.32091689109802,2200,-31.122195670378233
7,120.62727308273315,2100,-30.204024653635624
1,120.89051175117493,2400,-31.456228834728456
3,122.38756895065308,2300,-31.116970218805438
6,122.49822306632996,2200,-31.948260313475583
8,122.73738288879395,2300,-32.02369828141623
0,122.78882265090942,2300,-31.530013444820913
4,123.95053672790527,2300,-31.590621137396912
5,124.70953011512756,2300,-32.266100637517205
9,126.0505747795105,2300,-28.98792576612987
2,126.05800104141235,2300,-31.4586562474869
7,126.6087019443512,2200,-31.955535963465866
1,127.08823347091675,2500,-31.139171581676134
4,127.3610782623291,2400,-32.24987993025744
8,128.23490118980408,2400,-32.1308824336018
3,128.35409545898438,2400,-30.567611621444733
6,128.45987844467163,2300,-29.543935537637473
0,128.73228454589844,2400,-31.99981328011324
5,129.86983156204224,2400,-32.70650778899541
9,131.23873710632324,2400,-31.48330449147918
4,131.40981578826904,2500,-31.986288948412923
2,132.11300992965698,2400,-29.863271770882143
6,132.41333270072937,2400,-32.57922858364322
8,132.98793578147888,2500,-30.6828922756699
7,133.07431197166443,2300,-30.64922444776889
1,133.3444309234619,2600,-31.58239712249899
3,134.47061800956726,2500,-30.92141250892024
5,135.05049204826355,2500,-32.529046147093695
0,135.27500319480896,2500,-32.42558332427275
6,136.1441192626953,2500,-31.305971572729952
4,136.36520767211914,2600,-31.158075790706246
9,137.1981716156006,2500,-32.7400780219043
2,138.11815071105957,2500,-31.759925797369338
1,138.33202290534973,2700,-29.911272678301493
7,138.36003255844116,2400,-31.494580094512376
8,138.97092962265015,2600,-31.57542678112146
3,139.40001583099365,2600,-31.24659252771221
5,140.6189410686493,2600,-32.65751236622595
0,141.05810642242432,2600,-32.73942920886088
6,141.83490896224976,2600,-32.50525857372175
4,141.8454942703247,2700,-31.198441553527584
9,142.90762758255005,2600,-30.30426405070195
2,143.41500306129456,2600,-30.16134003373327
1,143.6566653251648,2800,-32.66508047448707
7,144.14914631843567,2500,-31.544738046592304
8,144.47915625572205,2700,-30.526297063757646
3,144.72125840187073,2700,-31.935590430655477
5,144.95737648010254,2700,-32.2764978281363
0,146.65454530715942,2700,-30.456824203895632
6,147.39949202537537,2700,-32.27458661021122
4,147.67608833312988,2800,-32.90896884734527
9,148.3039755821228,2700,-31.62871715767336
2,149.03616786003113,2700,-29.973081129634313
1,149.469464302063,2900,-32.987984173608076
7,149.6269314289093,2600,-28.5768686373715
3,150.12299704551697,2800,-30.905280514577914
8,150.4739248752594,2800,-32.38699986658931
5,150.81460809707642,2800,-32.1149767186277
6,150.96704173088074,2800,-30.48478538954981
0,152.3583996295929,2800,-30.9752310090849
4,152.5036289691925,2900,-31.938849933563397
1,153.1779568195343,3000,-30.03253254864639
9,154.32173824310303,2800,-30.62093313808568
3,155.2042944431305,2900,-30.616133599126385
7,155.41751050949097,2700,-30.293962517154426
5,155.46475481987,2900,-31.101651463994692
2,155.46852016448975,2800,-31.33872223230706
8,156.18521976470947,2900,-32.567025272196425
6,156.54582238197327,2900,-31.290830395866298
4,158.04670190811157,3000,-32.86201614281933
0,158.49512887001038,2900,-31.98353121460428
1,158.6495532989502,3100,-31.507646713085897
3,160.02574110031128,3000,-31.24295476385305
5,160.66360425949097,3000,-31.43167056790092
9,160.7981698513031,2900,-30.208866492493044
2,160.92589235305786,2900,-30.821580384051046
7,161.08613634109497,2800,-31.82144456463683
8,161.81637930870056,3000,-30.68223037094496
6,161.86339831352234,3000,-31.79543731105888
4,163.19239330291748,3100,-32.04450827847997
1,164.02337169647217,3200,-30.73534325383155
0,164.11667680740356,3000,-32.62017836952122
8,164.97592043876648,3100,-32.076579123696945
3,165.37170481681824,3100,-31.821214206484704
5,166.49404621124268,3100,-31.957258290487598
2,166.79853653907776,3000,-31.730711199983244
7,167.06862378120422,2900,-31.472050134858456
9,167.24834394454956,3000,-32.65041083343399
6,168.44422006607056,3100,-30.299100665171977
1,168.6931004524231,3300,-31.10250881669745
8,168.91811180114746,3200,-30.554900727662297
0,168.94537091255188,3100,-31.98868967156282
4,169.11793494224548,3200,-32.39857621405604
5,171.14536499977112,3200,-32.15592589025022
2,171.46076154708862,3100,-31.658386025580516
3,171.5019121170044,3200,-31.742362432143395
9,172.78169107437134,3100,-32.30266481288747
8,172.8153727054596,3300,-33.05064888925478
7,173.31933164596558,3000,-28.260053258975184
6,173.58841013908386,3200,-32.62319244398167
1,174.29602885246277,3400,-30.844697278612532
0,174.37143802642822,3200,-31.65118376097698
4,175.44720363616943,3300,-32.49823460539863
3,176.75986909866333,3300,-31.839750522915455
5,177.15648412704468,3300,-31.242785314685907
8,177.64354014396667,3400,-30.41256221726614
2,177.68728518486023,3200,-31.854285179477184
9,178.61747407913208,3200,-31.403493269000716
6,178.84107518196106,3300,-32.35824220224479
1,179.17467546463013,3500,-30.283798467750024
7,179.49833488464355,3100,-31.69979896327089
0,180.3120379447937,3300,-32.85281331767617
2,180.9895691871643,3300,-31.256879410472166
4,181.45247340202332,3400,-32.88393558040402
3,181.95401096343994,3400,-29.361877756723402
5,183.4668915271759,3400,-30.112979789342535
7,183.54148197174072,3200,-30.576827769240086
9,183.82332730293274,3300,-33.09877687246374
8,183.96259021759033,3500,-31.04332033942783
6,184.4601936340332,3400,-32.533717705449085
1,185.55255794525146,3600,-32.7266469101728
2,185.89461827278137,3400,-31.038915562795825
5,187.05713391304016,3500,-31.866154310466417
0,187.36689591407776,3400,-32.45773595946059
3,187.64984440803528,3500,-31.956645220362283
4,188.01268076896667,3500,-32.24750890077813
6,188.11522221565247,3500,-30.649968776183126
7,188.74405431747437,3300,-32.32516306549121
9,189.3279755115509,3400,-32.00280899029652
8,190.31419396400452,3600,-32.56393069809802
1,191.97666883468628,3700,-31.263569756445197
2,192.43217015266418,3500,-30.657030181396593
0,192.55972933769226,3500,-29.80640045384648
3,192.97583150863647,3600,-32.53710591262093
6,193.0882179737091,3600,-31.47478585091832
5,193.1724123954773,3600,-32.94642156521811
4,193.24750113487244,3600,-32.6712208167394
7,193.54093050956726,3400,-30.44287465314737
9,195.7369647026062,3500,-31.36885197736594
5,196.1518087387085,3700,-31.768897176038134
8,196.53753685951233,3700,-32.014995625539115
1,197.766277551651,3800,-32.29742266060722
0,198.02722477912903,3600,-31.749814181137967
2,198.03800797462463,3600,-31.79170958087886
3,198.05192494392395,3700,-32.44402208958633
6,199.08710098266602,3700,-30.03530944056879
7,199.12220001220703,3500,-28.97006099113609
4,199.75677633285522,3700,-31.820755661218904
8,200.54872274398804,3800,-30.52144151822387
9,201.20893049240112,3600,-31.206473275309033
5,201.68083906173706,3800,-32.44539560164687
2,202.84311366081238,3700,-29.871448210609138
0,203.68966341018677,3700,-30.883196418845056
3,203.73916888237,3800,-32.03849242005364
1,203.97322916984558,3900,-30.1647102773737
7,204.80833506584167,3600,-31.67994275827189
6,205.26815843582153,3800,-32.09150104725729
4,205.4965488910675,3800,-31.188069581563635
5,205.91902494430542,3900,-30.957678027359577
1,207.3532702922821,4000,-31.909046951939576
8,207.4753270149231,3900,-31.848670337098955
9,207.804185628891,3700,-30.960624921538873
2,207.8871569633484,3800,-32.40302428258677
3,208.663423538208,3900,-31.693101003700015
0,209.76048135757446,3800,-31.502802890949443
4,210.67129492759705,3900,-32.221794212517445
7,210.92310857772827,3700,-32.587246880469586
5,211.60193037986755,4000,-29.27578832842328
6,211.67210364341736,3900,-32.17585287581455
1,211.7399480342865,4100,-33.1851566058181
8,213.0068666934967,4000,-32.047108846893444
2,213.20779609680176,3900,-30.5538413784502
9,213.59835839271545,3800,-30.431819509858485
3,214.80164694786072,4000,-30.44977415808518
0,214.82835626602173,3900,-31.7017766867024
7,216.2494170665741,3800,-29.684017893914877
4,216.32559370994568,4000,-32.000994686419055
6,217.03959035873413,4000,-32.11744709067344
9,217.13387823104858,3900,-32.17095671056487
5,217.49380707740784,4100,-32.671859711694005
1,217.71288800239563,4200,-31.92023873113238
8,218.29789471626282,4100,-31.43425649629581
2,219.25597977638245,4000,-32.02896690697841
9,220.03783679008484,4000,-29.12098995414787
5,220.75024390220642,4200,-32.14989884998149
0,221.54549765586853,4000,-27.47419936269401
6,221.62590146064758,4100,-30.74857337765388
3,221.72707509994507,4100,-31.35709093033861
7,222.1766860485077,3900,-32.03871707677624
4,222.643789768219,4100,-31.90455649693521
8,223.41613149642944,4200,-30.844827289440186
1,223.75647830963135,4300,-32.329629118734005
9,225.14243149757385,4100,-31.199039316584617
2,225.4585394859314,4100,-30.943971826094465
3,226.63356685638428,4200,-32.291034052762875
5,226.69968152046204,4300,-31.54519655946562
0,227.0976164340973,4100,-30.737887260640008
6,227.13650274276733,4200,-30.363632451863342
7,227.68616247177124,4000,-31.702605685882563
8,228.55936074256897,4300,-31.787320497653912
4,228.6232361793518,4200,-31.591991674057514
1,229.06817364692688,4400,-29.257307809286036
9,230.69167280197144,4200,-29.91880214004166
3,230.8415060043335,4300,-30.353394150466446
2,231.33010721206665,4200,-31.763744781385235
5,232.16783022880554,4400,-32.186762261797774
6,232.49505019187927,4300,-32.942085021077176
0,232.8458752632141,4200,-31.722971275043868
7,233.3250594139099,4100,-31.870819012703972
8,234.5324318408966,4400,-31.80044301927175
3,234.5357801914215,4400,-31.070517596537005
4,234.77992916107178,4300,-31.831722414017833
1,235.04640245437622,4500,-31.58443646254328
9,236.54744744300842,4300,-31.94062117891394
2,236.9932255744934,4300,-32.6025460503138
6,237.7072741985321,4400,-30.980154196685824
0,237.99378085136414,4300,-32.61528833851011
7,238.29333305358887,4200,-31.29226073641906
5,238.39201593399048,4500,-32.87775380636889
3,239.04230499267578,4500,-31.881230344442177
2,240.28041982650757,4400,-32.94591103397442
1,240.58173966407776,4600,-32.312448772284895
8,241.14903211593628,4500,-30.192415304088858
4,241.30131888389587,4400,-32.24742674684756
7,241.72215509414673,4300,-31.500454270111916
6,241.94191908836365,4500,-30.49922300017845
9,242.59396076202393,4400,-31.846454512900216
0,244.54698967933655,4400,-31.402238728509758
5,244.57963490486145,4600,-32.58004013032292
6,245.0244698524475,4600,-30.944833131607837
7,245.08528351783752,4400,-32.90916572911882
3,245.39217042922974,4600,-31.28848549557745
1,246.47709369659424,4700,-29.55167470909654
2,246.85851311683655,4500,-32.45164073889973
8,247.41628551483154,4600,-32.0342967157815
4,247.62772488594055,4500,-30.84494827101885
9,248.6506383419037,4500,-30.85125311254823
3,249.8038613796234,4700,-29.8996605622341
0,250.29920530319214,4500,-28.305203089956034
5,250.49793028831482,4700,-31.150504466645337
7,251.02645683288574,4500,-29.56014226958874
6,251.08280873298645,4700,-29.348810198333787
8,251.29022884368896,4700,-32.75604687990252
1,252.27421259880066,4800,-29.971556647291276
2,252.61687564849854,4600,-30.53398482222221
9,252.74811339378357,4600,-31.656329404951855
4,253.7905855178833,4600,-32.012162129888054
3,254.86378121376038,4800,-30.527922353361443
0,255.8259472846985,4600,-30.97109264386147
2,256.19467997550964,4700,-31.52418058288983
6,256.4343707561493,4800,-31.73800672825246
5,256.5015037059784,4800,-29.809403394613305
7,256.95655941963196,4600,-32.73987079039865
8,257.4315667152405,4800,-30.267556604727382
1,258.08034682273865,4900,-31.759297539738842
9,258.44036412239075,4700,-31.396983018464947
4,259.6740322113037,4700,-30.610234002341443
5,260.05254220962524,4900,-33.108323606963644
2,260.23977613449097,4800,-28.419614746246843
3,260.3064818382263,4900,-31.1702484444141
0,262.1815619468689,4700,-30.267060166012655
6,262.5220856666565,4900,-32.55470308937041
2,263.357852935791,4900,-30.275060961104856
7,263.36618638038635,4700,-32.283391758208346
8,263.4017663002014,4900,-32.96478255755044
9,263.43944478034973,4800,-31.893292799617377
1,264.71340250968933,5000,-32.59424518832089
4,265.85168647766113,4800,-31.222070868019795
3,265.9951026439667,5000,-31.95683972379624
5,266.4728088378906,5000,-30.376282752600037
6,266.607914686203,5000,-32.42009350896309
0,266.8687381744385,4800,-31.655630857755227
7,268.41279673576355,4800,-31.140822300656442
8,268.5117609500885,5000,-32.12800086870569
2,269.5192232131958,5000,-31.593363497789074
9,269.57300877571106,4900,-32.832372983324234
1,270.6649920940399,5100,-32.179685741905416
3,270.8482105731964,5100,-31.757121859397824
4,271.228125333786,4900,-30.03309286200941
5,271.97309494018555,5100,-32.91313936055768
6,272.3899393081665,5100,-32.29931897949354
0,272.86348271369934,4900,-31.65073518681093
7,273.41044211387634,4900,-30.25980157488432
8,273.9129478931427,5100,-29.002436462995448
2,275.0227427482605,5100,-31.503066983366217
9,275.5530343055725,5000,-31.895808619638327
4,275.81669068336487,5000,-30.380197529709054
1,276.15663957595825,5200,-31.358425807918746
8,276.82945108413696,5200,-31.61615569433642
3,277.14600467681885,5200,-30.740016493469245
5,277.32446551322937,5200,-32.15919351436356
6,278.73505663871765,5200,-31.559438228378493
2,278.81194949150085,5200,-30.416069502976324
0,279.15066266059875,5000,-28.948256958109425
7,279.998587846756,5000,-31.460567002265
9,280.17747378349304,5100,-28.241451715024883
4,281.24990248680115,5100,-31.146797453398833
5,281.76323676109314,5300,-30.48994650647865
1,281.98421120643616,5300,-32.44982261752737
8,282.97617292404175,5300,-32.8859457599094
3,283.15542006492615,5300,-31.50852129716811
6,284.1633448600769,5300,-28.776618037349976
9,284.4738447666168,5200,-28.862461253938168
0,284.54909229278564,5100,-29.524255437961443
2,285.0093615055084,5300,-30.567105719232703
7,286.0261387825012,5100,-31.895282754625345
4,286.76560521125793,5200,-31.613262957840288
1,287.2374036312103,5400,-28.8864699500915
5,287.8469033241272,5400,-28.76007327365038
8,287.9036934375763,5400,-31.97528577737536
3,289.11523962020874,5400,-32.35776478899141
9,289.45764350891113,5300,-29.750358960320813
7,289.7121231555939,5200,-29.69680978605873
6,290.48622369766235,5400,-30.50240587368671
0,290.66576743125916,5200,-28.97009383189136
4,291.547714471817,5300,-32.38890737874246
2,291.6922335624695,5400,-31.316999575047735
5,291.7680616378784,5500,-30.459898336236233
8,292.7427513599396,5500,-30.194972673161253
9,293.9354166984558,5400,-32.70198283512884
1,294.0684654712677,5500,-31.58402574399319
4,294.7761652469635,5400,-29.72764103640963
3,295.1112813949585,5500,-31.84849043514944
7,296.07579278945923,5300,-30.600615972616875
0,296.2500789165497,5300,-32.3755504444939
6,296.3544955253601,5500,-31.891569374034688
5,297.77381682395935,5600,-32.54081976087082
2,297.92676854133606,5500,-30.718322504237044
8,298.66697359085083,5600,-32.239443023417074
1,299.5271067619324,5600,-31.416314478590138
9,299.6238708496094,5500,-32.616733689129454
3,299.9589660167694,5600,-31.602054869589725
7,300.7317225933075,5400,-31.663397752799344
4,300.81603145599365,5500,-32.80313215188329
2,302.24117517471313,5600,-31.468242263278107
0,303.12026143074036,5400,-31.42786894487161
6,303.1485209465027,5600,-31.127074786020312
1,303.68309926986694,5700,-31.84444740691326
8,303.7102725505829,5700,-30.133596225762197
3,304.22276878356934,5700,-28.80986389534867
5,304.65043783187866,5700,-29.639204810046895
9,304.85928177833557,5600,-33.002619733792535
7,306.103702545166,5500,-32.940663939442224
4,307.2710919380188,5600,-32.03003202104645
2,307.32103276252747,5700,-30.012656845674176
6,308.716694355011,5700,-30.099749106375867
0,308.98695731163025,5500,-30.860137543971852
8,309.0213780403137,5800,-31.846844017774593
1,309.1113085746765,5800,-32.22179442678092
5,309.86087465286255,5800,-32.45828248640332
3,309.93750739097595,5800,-32.47660773245459
9,310.1836631298065,5700,-31.011343683101074
7,311.32634568214417,5600,-30.09169146185053
4,312.7993896007538,5700,-31.598566626639375
2,313.1056089401245,5800,-31.202486659417197
8,314.1897692680359,5900,-28.699238938602022
6,314.33092617988586,5800,-28.95444912992949
9,314.3797481060028,5800,-32.04405922961472
0,314.6713960170746,5600,-32.32403023181771
1,314.9432861804962,5900,-32.61913169794309
5,315.05490016937256,5900,-32.07565887667739
3,316.2441439628601,5900,-30.434061685898474
7,316.60911798477173,5700,-31.349926290357633
8,317.3796811103821,6000,-32.464680453124565
9,318.76675510406494,5900,-31.762564326418097
6,319.4002146720886,5900,-29.451249949971583
4,319.47426414489746,5800,-32.982020781226176
5,319.62673926353455,6000,-31.254010083102216
2,319.8675854206085,5900,-31.310435880072905
0,320.7817494869232,5700,-31.53667820662169
1,321.1641163825989,6000,-31.456804147990486
7,321.76848459243774,5800,-31.140926093137985
3,322.2799446582794,6000,-31.30789559274544
9,323.30303716659546,6000,-30.74517003467732
8,323.46765899658203,6100,-31.255263118828086
6,324.8246796131134,6000,-32.649824391905526
2,325.2048680782318,6000,-30.932883858438274
4,325.25909996032715,5900,-29.60302635814191
5,325.5468010902405,6100,-30.82311261725162
1,325.60135793685913,6100,-29.531867026657267
0,326.6616005897522,5800,-30.47229906485854
7,327.0491271018982,5900,-30.716988361240457
3,327.7171504497528,6100,-31.75271126944608
8,328.71763277053833,6200,-29.216409196334325
2,328.7708945274353,6100,-31.83014467891523
9,329.1277873516083,6100,-32.31743558392988
4,330.15507769584656,6000,-31.105963284837177
6,331.0996437072754,6100,-32.86556514769407
7,331.3418219089508,6000,-32.033118970020055
5,331.8956079483032,6200,-32.014401067685604
2,331.9919924736023,6200,-30.408804393965017
1,332.1647186279297,6200,-32.166418735311254
0,332.6863148212433,5900,-31.10930580858935
8,334.0801520347595,6300,-29.60697611769585
3,334.2356572151184,6200,-32.274474962534626
6,334.8655002117157,6200,-32.79958641922545
7,335.9282491207123,6100,-32.299376477853954
5,335.9992299079895,6300,-31.670661492288396
9,336.1195514202118,6200,-32.250168727571555
4,336.9270887374878,6100,-31.183699575249648
0,337.3670518398285,6000,-30.551898846611294
8,338.22133588790894,6400,-31.606850058004646
6,338.9781160354614,6300,-32.30841718782961
1,339.11829018592834,6300,-30.969513995462876
2,339.19827580451965,6300,-29.834867058087152
7,340.12319779396057,6200,-32.02671017477639
3,340.89347767829895,6300,-31.55854590519383
5,341.34425926208496,6400,-31.900586157123577
6,341.97530817985535,6400,-30.79235670756298
9,342.50240540504456,6300,-32.87067363199296
0,342.7135829925537,6100,-28.918761576290684
2,343.5403730869293,6400,-30.701023192023598
4,343.93323945999146,6200,-31.546553436862748
1,344.3043863773346,6400,-31.505781839042463
8,344.74538588523865,6500,-32.00014737908803
7,345.90950083732605,6300,-30.571970587399342
6,347.0868721008301,6500,-31.962313597703716
3,347.2261462211609,6400,-31.097863291024243
5,347.52753806114197,6500,-31.985700243360977
2,348.44873547554016,6500,-31.17740828455147
4,348.6260097026825,6300,-31.93651217084314
0,348.7718493938446,6200,-30.211676396121884
